date_releve,reference,marque,modele,finition,titre,condition,apport,energie,transmission,km,prix_mensuel,url
2026-07-17T11:52:58,ves00454597,peugeot,2008-ii,100-ss-bvm6-style,PEUGEOT 2008 II 100 S&S BVM6 Style,occasion,SANS APPORT,Essence,Manuelle,13248,286,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-style-ves00454597?apport=sans
2026-07-17T11:52:58,ves00452838,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,7168,286,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00452838?apport=sans
2026-07-17T11:52:58,ves00455975,peugeot,2008-ii,100-ss-bvm6-style,PEUGEOT 2008 II 100 S&S BVM6 Style,occasion,SANS APPORT,Essence,Manuelle,12500,287,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-style-ves00455975?apport=sans
2026-07-17T11:52:58,ves00456699,peugeot,2008-ii,100-ss-bvm6-style,PEUGEOT 2008 II 100 S&S BVM6 Style,occasion,SANS APPORT,Essence,Manuelle,12618,287,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-style-ves00456699?apport=sans
2026-07-17T11:52:58,ves00455765,peugeot,208-ii,100-ss-bvm6-allure,PEUGEOT 208 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,9494,287,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/208-ii/100-ss-bvm6-allure-ves00455765?apport=sans
2026-07-17T11:52:58,ves00455961,mg,mg3,15-l-hybrid-195-ch-comfort,SANS APPORT MG MG3 1.5 L Hybrid+ 195 ch Comfort,,,Hybride,Automatique,10,287,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00455961?apport=sans
2026-07-17T11:52:58,ves00452031,peugeot,208-ii,100-ss-bvm6-style,PEUGEOT 208 II 100 S&S BVM6 Style,occasion,SANS APPORT,Essence,Manuelle,19981,287,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/208-ii/100-ss-bvm6-style-ves00452031?apport=sans
2026-07-17T11:52:58,ves00453420,peugeot,2008-ii,100-ss-bvm6-style,PEUGEOT 2008 II 100 S&S BVM6 Style,occasion,SANS APPORT,Essence,Manuelle,6037,288,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-style-ves00453420?apport=sans
2026-07-17T11:52:58,ves00455883,peugeot,2008-ii,100-ss-bvm6-style,PEUGEOT 2008 II 100 S&S BVM6 Style,occasion,SANS APPORT,Essence,Manuelle,6108,288,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-style-ves00455883?apport=sans
2026-07-17T11:52:58,ves00455235,peugeot,2008-ii,100-ss-bvm6-style,PEUGEOT 2008 II 100 S&S BVM6 Style,occasion,SANS APPORT,Essence,Manuelle,6790,288,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-style-ves00455235?apport=sans
2026-07-17T11:52:58,ves00455976,peugeot,2008-ii,100-ss-bvm6-style,PEUGEOT 2008 II 100 S&S BVM6 Style,occasion,SANS APPORT,Essence,Manuelle,6842,288,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-style-ves00455976?apport=sans
2026-07-17T11:52:58,ves00445694,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,6918,288,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00445694?apport=sans
2026-07-17T11:52:58,ves00445697,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,7060,288,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00445697?apport=sans
2026-07-17T11:52:58,ves00449680,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,19858,288,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00449680?apport=sans
2026-07-17T11:52:58,ves00456768,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,8447,288,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00456768?apport=sans
2026-07-17T11:52:58,ves00434840,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,16615,288,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00434840?apport=sans
2026-07-17T11:52:58,ves00455745,peugeot,208-ii,100-ss-bvm6-allure,PEUGEOT 208 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,11586,288,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/208-ii/100-ss-bvm6-allure-ves00455745?apport=sans
2026-07-17T11:52:58,ves00432360,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,22180,289,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00432360?apport=sans
2026-07-17T11:52:58,ves00432361,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,24803,289,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00432361?apport=sans
2026-07-17T11:52:58,ves00432364,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,23344,289,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00432364?apport=sans
2026-07-17T11:52:58,ves00456902,peugeot,2008-ii,100-ss-bvm6-style,PEUGEOT 2008 II 100 S&S BVM6 Style,occasion,SANS APPORT,Essence,Manuelle,7531,289,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-style-ves00456902?apport=sans
2026-07-17T11:52:58,ves00453173,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,19486,289,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00453173?apport=sans
2026-07-17T11:52:58,ves00449704,mg,mg3,15-l-hybrid-195-ch-luxury,MG MG3 1.5 L Hybrid+ 195 ch Luxury,occasion,SANS APPORT,Hybride,Automatique,13012,290,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-luxury-ves00449704?apport=sans
2026-07-17T11:52:58,ves00456374,peugeot,208-ii,puretech-100-ss-bvm6-allure,PEUGEOT 208 II PureTech 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,9516,290,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/208-ii/puretech-100-ss-bvm6-allure-ves00456374?apport=sans
2026-07-17T11:52:58,ves00455744,peugeot,208-ii,100-ss-bvm6-allure,PEUGEOT 208 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,11242,290,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/208-ii/100-ss-bvm6-allure-ves00455744?apport=sans
2026-07-17T11:52:58,ves00445380,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,16147,290,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00445380?apport=sans
2026-07-17T11:52:58,ves00456366,peugeot,2008-ii,puretech-100-ss-bvm6-allure,PEUGEOT 2008 II PureTech 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,24449,291,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/puretech-100-ss-bvm6-allure-ves00456366?apport=sans
2026-07-17T11:52:58,ves00455759,peugeot,208-ii,100-ss-bvm6-allure,PEUGEOT 208 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,10648,291,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/208-ii/100-ss-bvm6-allure-ves00455759?apport=sans
2026-07-17T11:52:58,ves00449709,mg,mg3,15-l-hybrid-195-ch-luxury,MG MG3 1.5 L Hybrid+ 195 ch Luxury,occasion,SANS APPORT,Hybride,Automatique,12949,291,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-luxury-ves00449709?apport=sans
2026-07-17T11:52:58,ves00454250,peugeot,2008-ii,100-ss-bvm6-style,PEUGEOT 2008 II 100 S&S BVM6 Style,occasion,SANS APPORT,Essence,Manuelle,5819,292,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-style-ves00454250?apport=sans
2026-07-17T11:52:58,ves00455784,peugeot,208-ii,100-ss-bvm6-allure,PEUGEOT 208 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,15632,292,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/208-ii/100-ss-bvm6-allure-ves00455784?apport=sans
2026-07-17T11:52:58,ves00456900,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,21607,292,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00456900?apport=sans
2026-07-17T11:52:58,ves00456498,peugeot,2008-ii,puretech-100-ss-bvm6-allure,PEUGEOT 2008 II PureTech 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,6565,293,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/puretech-100-ss-bvm6-allure-ves00456498?apport=sans
2026-07-17T11:52:58,ves00449003,peugeot,208-ii,100-ss-bvm6-allure,PEUGEOT 208 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,16765,293,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/208-ii/100-ss-bvm6-allure-ves00449003?apport=sans
2026-07-17T11:52:58,ves00452837,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,12258,293,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00452837?apport=sans
2026-07-17T11:52:58,ves00449705,mg,mg3,15-l-hybrid-195-ch-luxury,MG MG3 1.5 L Hybrid+ 195 ch Luxury,occasion,SANS APPORT,Hybride,Automatique,18132,294,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-luxury-ves00449705?apport=sans
2026-07-17T11:52:58,ves00442249,mg,mg3,15-l-hybrid-195-ch-comfort,SANS APPORT MG MG3 1.5 L Hybrid+ 195 ch Comfort,,,Hybride,Automatique,10,294,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00442249?apport=sans
2026-07-17T11:52:58,ves00452126,dacia,sandero-iii,tce-90-gsr2-journey,DACIA Sandero III TCe 90 GSR2 Journey,occasion,SANS APPORT,Essence,Manuelle,29598,294,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/sandero-iii/tce-90-gsr2-journey-ves00452126?apport=sans
2026-07-17T11:52:58,ves00428402,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,18765,294,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00428402?apport=sans
2026-07-17T11:52:58,ves00428397,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,19200,294,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00428397?apport=sans
2026-07-17T11:52:58,ves00428398,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,19370,294,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00428398?apport=sans
2026-07-17T11:52:58,ves00434934,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,27481,295,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00434934?apport=sans
2026-07-17T11:52:58,ves00426686,opel,corsa-vi,12-turbo-100-ch-gs,SANS APPORT OPEL Corsa VI 1.2 Turbo 100 ch GS,,,Essence,Manuelle,10,295,https://auto-dispo.cic-leasing.fr/leasing-voiture/opel/corsa-vi/12-turbo-100-ch-gs-ves00426686?apport=sans
2026-07-17T11:52:58,ves00449710,mg,mg3,15-l-hybrid-195-ch-luxury,MG MG3 1.5 L Hybrid+ 195 ch Luxury,occasion,SANS APPORT,Hybride,Automatique,17351,295,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-luxury-ves00449710?apport=sans
2026-07-17T11:52:58,ves00455740,citroen,c4-iii,12-puretech-130ch-ss-max-automatique,CITROEN C4 III 1.2 PureTech 130ch S&S MAX Automatique,occasion,SANS APPORT,Essence,Automatique,7607,295,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4-iii/12-puretech-130ch-ss-max-automatique-ves00455740?apport=sans
2026-07-17T11:52:58,ves00428392,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,20011,295,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00428392?apport=sans
2026-07-17T11:52:58,ves00452130,skoda,fabia-iv,10-tsi-95-ch-evo-2-bvm5-selection,SKODA Fabia IV 1.0 TSI 95 ch EVO 2 BVM5 Selection,occasion,SANS APPORT,Essence,Manuelle,13887,296,https://auto-dispo.cic-leasing.fr/leasing-voiture/skoda/fabia-iv/10-tsi-95-ch-evo-2-bvm5-selection-ves00452130?apport=sans
2026-07-17T11:52:58,ves00452132,skoda,fabia-iv,10-tsi-95-ch-evo-2-bvm5-selection,SKODA Fabia IV 1.0 TSI 95 ch EVO 2 BVM5 Selection,occasion,SANS APPORT,Essence,Manuelle,14397,296,https://auto-dispo.cic-leasing.fr/leasing-voiture/skoda/fabia-iv/10-tsi-95-ch-evo-2-bvm5-selection-ves00452132?apport=sans
2026-07-17T11:52:58,ves00453954,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,23612,297,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00453954?apport=sans
2026-07-17T11:52:58,ves00453943,mg,mg3,15-l-hybrid-195-ch-luxury,MG MG3 1.5 L Hybrid+ 195 ch Luxury,occasion,SANS APPORT,Hybride,Automatique,23517,297,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-luxury-ves00453943?apport=sans
2026-07-17T11:52:58,ves00443197,mg,mg3,15-l-hybrid-195-ch-comfort,SANS APPORT MG MG3 1.5 L Hybrid+ 195 ch Comfort,,,Hybride,Automatique,10,297,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00443197?apport=sans
2026-07-17T11:52:58,ves00436695,renault,clio-5,tce-90-ch-gsr2-evolution,RENAULT Clio 5 TCe 90 ch GSR2 Evolution,occasion,SANS APPORT,Essence,Manuelle,10583,297,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/clio-5/tce-90-ch-gsr2-evolution-ves00436695?apport=sans
2026-07-17T11:52:58,ves00449691,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,19375,298,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00449691?apport=sans
2026-07-17T11:52:58,ves00456896,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,2888,298,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00456896?apport=sans
2026-07-17T11:52:58,ves00449700,mg,mg3,15-l-hybrid-195-ch-luxury,MG MG3 1.5 L Hybrid+ 195 ch Luxury,occasion,SANS APPORT,Hybride,Automatique,15812,298,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-luxury-ves00449700?apport=sans
2026-07-17T11:52:58,ves00455162,peugeot,2008-ii,puretech-100-ss-bvm6-allure,PEUGEOT 2008 II PureTech 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,7735,298,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/puretech-100-ss-bvm6-allure-ves00455162?apport=sans
2026-07-17T11:52:58,ves00455701,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,9893,299,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00455701?apport=sans
2026-07-17T11:52:58,ves00455702,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,7174,299,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00455702?apport=sans
2026-07-17T11:52:58,ves00455704,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,5614,299,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00455704?apport=sans
2026-07-17T11:52:58,ves00452918,peugeot,2008-ii,100-ss-bvm6-style,SANS APPORT PEUGEOT 2008 II 100 S&S BVM6 Style,,,Essence,Manuelle,10,299,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-style-ves00452918?apport=sans
2026-07-17T11:52:58,ves00455703,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,9515,299,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00455703?apport=sans
2026-07-17T11:52:58,ves00455228,dacia,sandero-iii,eco-g-120-stepway-expression,SANS APPORT DACIA SANDERO III ECO-G 120 Stepway Expression,,,Essence,Manuelle,100,300,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/sandero-iii/eco-g-120-stepway-expression-ves00455228?apport=sans
2026-07-17T11:52:58,ves00452143,skoda,fabia-iv,10-tsi-95-ch-evo-2-bvm5-selection,SKODA Fabia IV 1.0 TSI 95 ch EVO 2 BVM5 Selection,occasion,SANS APPORT,Essence,Manuelle,17627,300,https://auto-dispo.cic-leasing.fr/leasing-voiture/skoda/fabia-iv/10-tsi-95-ch-evo-2-bvm5-selection-ves00452143?apport=sans
2026-07-17T11:52:58,ves00454167,peugeot,2008-ii,100-ss-bvm6-allure,PEUGEOT 2008 II 100 S&S BVM6 Allure,occasion,SANS APPORT,Essence,Manuelle,9145,300,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/100-ss-bvm6-allure-ves00454167?apport=sans
2026-07-17T11:52:58,ves00452140,skoda,fabia-iv,10-tsi-95-ch-evo-2-bvm5-selection,SKODA Fabia IV 1.0 TSI 95 ch EVO 2 BVM5 Selection,occasion,SANS APPORT,Essence,Manuelle,17930,300,https://auto-dispo.cic-leasing.fr/leasing-voiture/skoda/fabia-iv/10-tsi-95-ch-evo-2-bvm5-selection-ves00452140?apport=sans
2026-07-17T11:52:58,ves00453945,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,27916,300,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00453945?apport=sans
2026-07-17T11:52:58,ves00456037,dacia,sandero-iii,tce-90-gsr2-journey,DACIA Sandero III TCe 90 GSR2 Journey,occasion,SANS APPORT,Essence,Manuelle,22471,301,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/sandero-iii/tce-90-gsr2-journey-ves00456037?apport=sans
2026-07-17T11:52:58,ves00454453,dacia,sandero-iii,tce-90-gsr2-journey,DACIA Sandero III TCe 90 GSR2 Journey,occasion,SANS APPORT,Essence,Manuelle,21067,301,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/sandero-iii/tce-90-gsr2-journey-ves00454453?apport=sans
2026-07-17T11:52:58,ves00451623,dacia,sandero-iii,tce-90-gsr2-journey,DACIA Sandero III TCe 90 GSR2 Journey,occasion,SANS APPORT,Essence,Manuelle,21751,302,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/sandero-iii/tce-90-gsr2-journey-ves00451623?apport=sans
2026-07-17T11:52:58,ves00451577,dacia,sandero-iii,tce-90-gsr2-journey,DACIA Sandero III TCe 90 GSR2 Journey,occasion,SANS APPORT,Essence,Manuelle,24632,302,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/sandero-iii/tce-90-gsr2-journey-ves00451577?apport=sans
2026-07-17T11:52:58,ves00449689,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,19912,302,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00449689?apport=sans
2026-07-17T11:52:58,ves00449693,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,16323,302,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00449693?apport=sans
2026-07-17T11:52:58,ves00449194,dacia,sandero-iii,tce-90-gsr2-journey,DACIA Sandero III TCe 90 GSR2 Journey,occasion,SANS APPORT,Essence,Manuelle,20215,302,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/sandero-iii/tce-90-gsr2-journey-ves00449194?apport=sans
2026-07-17T11:52:58,ves00456794,volkswagen,taigo,10-tsi-116-dsg7-vw-edition,VOLKSWAGEN Taigo 1.0 TSI 116 DSG7 VW Edition,occasion,SANS APPORT,Essence,Automatique,9600,302,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/taigo/10-tsi-116-dsg7-vw-edition-ves00456794?apport=sans
2026-07-17T11:52:58,ves00449690,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,19153,303,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00449690?apport=sans
2026-07-17T11:52:58,ves00456630,fiat,500,10-65-ch-hybride-icne,SANS APPORT FIAT 500 1.0 65 ch,,,Hybride,Manuelle,10,303,https://auto-dispo.cic-leasing.fr/leasing-voiture/fiat/500/10-65-ch-hybride-icne-ves00456630?apport=sans
2026-07-17T11:52:58,ves00453724,toyota,aygo-x,10-vvt-i-72-dynamic,SANS APPORT TOYOTA AYGO X 1.0 VVT-i 72 Dynamic,,,Essence,Manuelle,10,303,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/aygo-x/10-vvt-i-72-dynamic-ves00453724?apport=sans
2026-07-17T11:52:58,ves00456627,fiat,500,10-65-ch-hybride-icne,SANS APPORT FIAT 500 1.0 65 ch,,,Hybride,Manuelle,10,303,https://auto-dispo.cic-leasing.fr/leasing-voiture/fiat/500/10-65-ch-hybride-icne-ves00456627?apport=sans
2026-07-17T11:52:58,ves00456690,mg,zs-iii,15-l-hybrid-197-ch-standard,SANS APPORT MG ZS III 1.5 L Hybrid+ 197 ch Standard,,,Hybride,Automatique,10,303,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/zs-iii/15-l-hybrid-197-ch-standard-ves00456690?apport=sans
2026-07-17T11:52:58,ves00452116,dacia,sandero-iii,tce-90-gsr2-journey,DACIA Sandero III TCe 90 GSR2 Journey,occasion,SANS APPORT,Essence,Manuelle,25776,303,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/sandero-iii/tce-90-gsr2-journey-ves00452116?apport=sans
2026-07-17T11:52:58,ves00456111,dacia,sandero-iii,tce-90-gsr2-journey,DACIA Sandero III TCe 90 GSR2 Journey,occasion,SANS APPORT,Essence,Manuelle,18914,304,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/sandero-iii/tce-90-gsr2-journey-ves00456111?apport=sans
2026-07-17T11:52:58,ves00449682,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,16886,304,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00449682?apport=sans
2026-07-17T11:52:58,ves00453168,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,18173,305,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00453168?apport=sans
2026-07-17T11:52:58,ves00453169,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,18893,305,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00453169?apport=sans
2026-07-17T11:52:58,ves00453171,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,19691,305,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00453171?apport=sans
2026-07-17T11:52:58,ves00453170,mg,mg3,15-l-hybrid-195-ch-comfort,MG MG3 1.5 L Hybrid+ 195 ch Comfort,occasion,SANS APPORT,Hybride,Automatique,19851,306,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-comfort-ves00453170?apport=sans
